Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/29/16 16:00:00,08/29/16 17:00:00,5468651
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/29/16 16:00:00,08/29/16 17:00:00,469709
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/29/16 16:00:00,08/29/16 17:00:00,824197120
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/29/16 16:00:00,08/29/16 17:00:00,25144
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/29/16 16:00:00,08/29/16 17:00:00,1
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/29/16 16:00:00,08/29/16 17:00:00,1
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/29/16 16:00:00,08/29/16 17:00:00,5368709120
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/29/16 16:00:00,08/29/16 17:00:00,760
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/29/16 16:00:00,08/29/16 17:00:00,1497
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/29/16 16:00:00,08/29/16 17:00:00,912
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/29/16 16:00:00,08/29/16 17:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/29/16 17:00:00,08/29/16 18:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/29/16 17:00:00,08/29/16 18:00:00,5379603
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/29/16 17:00:00,08/29/16 18:00:00,2
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/29/16 17:00:00,08/29/16 18:00:00,1492
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/29/16 17:00:00,08/29/16 18:00:00,836
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/29/16 17:00:00,08/29/16 18:00:00,260694
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/29/16 17:00:00,08/29/16 18:00:00,684
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/29/16 17:00:00,08/29/16 18:00:00,107374182400
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/29/16 17:00:00,08/29/16 18:00:00,4987800
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/29/16 17:00:00,08/29/16 18:00:00,1
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/29/16 17:00:00,08/29/16 18:00:00,25059
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/29/16 17:00:00,08/29/16 18:00:00,459962
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/29/16 17:00:00,08/29/16 18:00:00,1
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/29/16 17:00:00,08/29/16 18:00:00,2052
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/29/16 17:00:00,08/29/16 18:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/29/16 17:00:00,08/29/16 18:00:00,836
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/29/16 17:00:00,08/29/16 18:00:00,5368709120
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/29/16 17:00:00,08/29/16 18:00:00,228
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/29/16 18:00:00,08/29/16 19:00:00,4931266
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/29/16 18:00:00,08/29/16 19:00:00,1474
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/29/16 18:00:00,08/29/16 19:00:00,1
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/29/16 18:00:00,08/29/16 19:00:00,24936
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/29/16 18:00:00,08/29/16 19:00:00,471562
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/29/16 18:00:00,08/29/16 19:00:00,251233
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/29/16 18:00:00,08/29/16 19:00:00,684
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/29/16 18:00:00,08/29/16 19:00:00,5487568
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/29/16 18:00:00,08/29/16 19:00:00,304
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/29/16 18:00:00,08/29/16 19:00:00,2071
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/29/16 18:00:00,08/29/16 19:00:00,2
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/29/16 18:00:00,08/29/16 19:00:00,5368709120
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/29/16 18:00:00,08/29/16 19:00:00,304
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/29/16 18:00:00,08/29/16 19:00:00,836
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/29/16 18:00:00,08/29/16 19:00:00,107374182400
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/29/16 18:00:00,08/29/16 19:00:00,836
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/29/16 18:00:00,08/29/16 19:00:00,760
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/29/16 18:00:00,08/29/16 19:00:00,1
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/29/16 18:00:00,08/29/16 19:00:00,824197120
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/29/16 19:00:00,08/29/16 20:00:00,228
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/29/16 19:00:00,08/29/16 20:00:00,24655
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/29/16 19:00:00,08/29/16 20:00:00,836
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/29/16 19:00:00,08/29/16 20:00:00,836
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/29/16 19:00:00,08/29/16 20:00:00,1
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/29/16 19:00:00,08/29/16 20:00:00,760
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/29/16 19:00:00,08/29/16 20:00:00,1505
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/29/16 19:00:00,08/29/16 20:00:00,5053810
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/29/16 19:00:00,08/29/16 20:00:00,760
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/29/16 19:00:00,08/29/16 20:00:00,2
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/29/16 19:00:00,08/29/16 20:00:00,270081
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/29/16 19:00:00,08/29/16 20:00:00,228
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/29/16 19:00:00,08/29/16 20:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/29/16 19:00:00,08/29/16 20:00:00,470252
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/29/16 19:00:00,08/29/16 20:00:00,2015
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/29/16 19:00:00,08/29/16 20:00:00,5368709120
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/29/16 19:00:00,08/29/16 20:00:00,5470493
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/29/16 19:00:00,08/29/16 20:00:00,824197120
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/29/16 19:00:00,08/29/16 20:00:00,1
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/29/16 20:00:00,08/29/16 21:00:00,252995
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/29/16 20:00:00,08/29/16 21:00:00,684
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/29/16 20:00:00,08/29/16 21:00:00,2072
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/29/16 20:00:00,08/29/16 21:00:00,2
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/29/16 20:00:00,08/29/16 21:00:00,304
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/29/16 20:00:00,08/29/16 21:00:00,4931161
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/29/16 20:00:00,08/29/16 21:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/29/16 20:00:00,08/29/16 21:00:00,5472819
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/29/16 20:00:00,08/29/16 21:00:00,1
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/29/16 20:00:00,08/29/16 21:00:00,760
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/29/16 20:00:00,08/29/16 21:00:00,684
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/29/16 20:00:00,08/29/16 21:00:00,824197120
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/29/16 20:00:00,08/29/16 21:00:00,1488
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/29/16 20:00:00,08/29/16 21:00:00,5368709120
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/29/16 20:00:00,08/29/16 21:00:00,24903
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/29/16 20:00:00,08/29/16 21:00:00,1
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/29/16 20:00:00,08/29/16 21:00:00,684
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/29/16 20:00:00,08/29/16 21:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/29/16 20:00:00,08/29/16 21:00:00,460116
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/29/16 21:00:00,08/29/16 22:00:00,824197120
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/29/16 21:00:00,08/29/16 22:00:00,5042441
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/29/16 21:00:00,08/29/16 22:00:00,912
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/29/16 21:00:00,08/29/16 22:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/29/16 21:00:00,08/29/16 22:00:00,684
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/29/16 21:00:00,08/29/16 22:00:00,265130
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/29/16 21:00:00,08/29/16 22:00:00,5467485
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/29/16 21:00:00,08/29/16 22:00:00,1478
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/29/16 21:00:00,08/29/16 22:00:00,228
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/29/16 21:00:00,08/29/16 22:00:00,1
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/29/16 21:00:00,08/29/16 22:00:00,5368709120
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/29/16 21:00:00,08/29/16 22:00:00,912
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/29/16 21:00:00,08/29/16 22:00:00,2
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/29/16 21:00:00,08/29/16 22:00:00,467815
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/29/16 21:00:00,08/29/16 22:00:00,107374182400
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/29/16 21:00:00,08/29/16 22:00:00,1
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/29/16 21:00:00,08/29/16 22:00:00,24784
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/29/16 21:00:00,08/29/16 22:00:00,228
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/29/16 21:00:00,08/29/16 22:00:00,2010
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/29/16 22:00:00,08/29/16 23:00:00,824197120
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/29/16 22:00:00,08/29/16 23:00:00,1368
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/29/16 22:00:00,08/29/16 23:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/29/16 22:00:00,08/29/16 23:00:00,461655
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/29/16 22:00:00,08/29/16 23:00:00,262923
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/29/16 22:00:00,08/29/16 23:00:00,1495
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/29/16 22:00:00,08/29/16 23:00:00,26214
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/29/16 22:00:00,08/29/16 23:00:00,1368
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/29/16 22:00:00,08/29/16 23:00:00,5387493
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/29/16 22:00:00,08/29/16 23:00:00,5368709120
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/29/16 22:00:00,08/29/16 23:00:00,2
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/29/16 22:00:00,08/29/16 23:00:00,836
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/29/16 22:00:00,08/29/16 23:00:00,107374182400
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/29/16 22:00:00,08/29/16 23:00:00,2060
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/29/16 22:00:00,08/29/16 23:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/29/16 22:00:00,08/29/16 23:00:00,228
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/29/16 22:00:00,08/29/16 23:00:00,1
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/29/16 22:00:00,08/29/16 23:00:00,1
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/29/16 22:00:00,08/29/16 23:00:00,5000855
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/29/16 23:00:00,08/30/16 00:00:00,477019
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/29/16 23:00:00,08/30/16 00:00:00,2023
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/29/16 23:00:00,08/30/16 00:00:00,2
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/29/16 23:00:00,08/30/16 00:00:00,912
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/29/16 23:00:00,08/30/16 00:00:00,912
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/29/16 23:00:00,08/30/16 00:00:00,107374182400
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/29/16 23:00:00,08/30/16 00:00:00,25348
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/29/16 23:00:00,08/30/16 00:00:00,824197120
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/29/16 23:00:00,08/30/16 00:00:00,5549638
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/29/16 23:00:00,08/30/16 00:00:00,1
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/29/16 23:00:00,08/30/16 00:00:00,1497
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/29/16 23:00:00,08/30/16 00:00:00,5368709120
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/29/16 23:00:00,08/30/16 00:00:00,684
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/29/16 23:00:00,08/30/16 00:00:00,1
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/29/16 23:00:00,08/30/16 00:00:00,250878
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/29/16 23:00:00,08/30/16 00:00:00,304
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/29/16 23:00:00,08/30/16 00:00:00,760
AmazonRDS,Not Applicable,USW2-RDS:ChargedBackupUsage,,08/29/16 23:00:00,08/30/16 00:00:00,74349805568
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/29/16 23:00:00,08/30/16 00:00:00,304
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/29/16 23:00:00,08/30/16 00:00:00,4930774
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/30/16 00:00:00,08/30/16 01:00:00,1
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/30/16 00:00:00,08/30/16 01:00:00,23783
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/30/16 00:00:00,08/30/16 01:00:00,465366
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/30/16 00:00:00,08/30/16 01:00:00,228
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/30/16 00:00:00,08/30/16 01:00:00,2058
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/30/16 00:00:00,08/30/16 01:00:00,684
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/30/16 00:00:00,08/30/16 01:00:00,107374182400
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/30/16 00:00:00,08/30/16 01:00:00,2
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/30/16 00:00:00,08/30/16 01:00:00,1
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/30/16 00:00:00,08/30/16 01:00:00,5368709120
AmazonRDS,Not Applicable,USW2-RDS:TotalBackupUsage,,08/30/16 00:00:00,08/30/16 01:00:00,2651330183168
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/30/16 00:00:00,08/30/16 01:00:00,824197120
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/30/16 00:00:00,08/30/16 01:00:00,228
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/30/16 00:00:00,08/30/16 01:00:00,760
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/30/16 00:00:00,08/30/16 01:00:00,266471
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/30/16 00:00:00,08/30/16 01:00:00,1491
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/30/16 00:00:00,08/30/16 01:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/30/16 00:00:00,08/30/16 01:00:00,836
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/30/16 00:00:00,08/30/16 01:00:00,5053442
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/30/16 00:00:00,08/30/16 01:00:00,5460310
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/30/16 01:00:00,08/30/16 02:00:00,107374182400
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/30/16 01:00:00,08/30/16 02:00:00,1480
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/30/16 01:00:00,08/30/16 02:00:00,760
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/30/16 01:00:00,08/30/16 02:00:00,760
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/30/16 01:00:00,08/30/16 02:00:00,2
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/30/16 01:00:00,08/30/16 02:00:00,304
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/30/16 01:00:00,08/30/16 02:00:00,5368709120
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/30/16 01:00:00,08/30/16 02:00:00,5469031
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/30/16 01:00:00,08/30/16 02:00:00,760
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/30/16 01:00:00,08/30/16 02:00:00,2035
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/30/16 01:00:00,08/30/16 02:00:00,532
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/30/16 01:00:00,08/30/16 02:00:00,304
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/30/16 01:00:00,08/30/16 02:00:00,1
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/30/16 01:00:00,08/30/16 02:00:00,824197120
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/30/16 01:00:00,08/30/16 02:00:00,1
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/30/16 01:00:00,08/30/16 02:00:00,4987357
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/30/16 01:00:00,08/30/16 02:00:00,25663
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/30/16 01:00:00,08/30/16 02:00:00,259394
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/30/16 01:00:00,08/30/16 02:00:00,468211
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/30/16 02:00:00,08/30/16 03:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/30/16 02:00:00,08/30/16 03:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/30/16 02:00:00,08/30/16 03:00:00,684
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/30/16 02:00:00,08/30/16 03:00:00,257617
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/30/16 02:00:00,08/30/16 03:00:00,4990868
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/30/16 02:00:00,08/30/16 03:00:00,1
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/30/16 02:00:00,08/30/16 03:00:00,836
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/30/16 02:00:00,08/30/16 03:00:00,1498
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/30/16 02:00:00,08/30/16 03:00:00,25549
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/30/16 02:00:00,08/30/16 03:00:00,824197120
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/30/16 02:00:00,08/30/16 03:00:00,836
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/30/16 02:00:00,08/30/16 03:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/30/16 02:00:00,08/30/16 03:00:00,466501
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/30/16 02:00:00,08/30/16 03:00:00,684
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/30/16 02:00:00,08/30/16 03:00:00,5368709120
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/30/16 02:00:00,08/30/16 03:00:00,2058
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/30/16 02:00:00,08/30/16 03:00:00,228
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/30/16 02:00:00,08/30/16 03:00:00,2
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/30/16 02:00:00,08/30/16 03:00:00,5460871
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/30/16 03:00:00,08/30/16 04:00:00,5469604
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/30/16 03:00:00,08/30/16 04:00:00,760
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/30/16 03:00:00,08/30/16 04:00:00,107374182400
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/30/16 03:00:00,08/30/16 04:00:00,5368709120
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/30/16 03:00:00,08/30/16 04:00:00,760
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/30/16 03:00:00,08/30/16 04:00:00,1506
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/30/16 03:00:00,08/30/16 04:00:00,304
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/30/16 03:00:00,08/30/16 04:00:00,2
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/30/16 03:00:00,08/30/16 04:00:00,304
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/30/16 03:00:00,08/30/16 04:00:00,760
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/30/16 03:00:00,08/30/16 04:00:00,912
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/30/16 03:00:00,08/30/16 04:00:00,463006
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/30/16 03:00:00,08/30/16 04:00:00,258296
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/30/16 03:00:00,08/30/16 04:00:00,2014
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/30/16 03:00:00,08/30/16 04:00:00,4997950
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/30/16 03:00:00,08/30/16 04:00:00,1
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/30/16 03:00:00,08/30/16 04:00:00,24752
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/30/16 03:00:00,08/30/16 04:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/30/16 04:00:00,08/30/16 05:00:00,228
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/30/16 04:00:00,08/30/16 05:00:00,2027
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/30/16 04:00:00,08/30/16 05:00:00,684
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/30/16 04:00:00,08/30/16 05:00:00,1
